amount,amount_log,hour,day_of_week,user_account_age_days,card_age_days,txn_count_7d,txn_count_30d,avg_amount_30d,std_amount_30d,amount_to_avg_ratio,failed_auths_24h,is_new_device,is_international,distance_km,ip_risk_score,email_risk_score,merchant_risk_category,time_since_last_txn_hrs,device_os_encoded,browser_encoded,feature_noise_1,feature_noise_2,feature_noise_3,feature_noise_4
532.6894,6.2798,20,6,730,5,19,47,46.7347,10.057,11.1594,0,0,0,2.8216,0.5664,0.2273,3,51.0865,2,7,1.1929,-0.4019,33.0,0.8656
34.5298,3.5704,22,2,429,1889,2,34,201.7132,12.7749,0.1703,1,0,0,230.6661,0.2023,0.1068,0,4.472,4,1,-0.449,1.2345,76.0,0.5721
21.2561,3.1026,17,2,1249,593,4,7,21.7238,32.2309,0.9354,0,0,1,28.087,0.495,0.1963,1,36.2043,1,3,0.8769,3.2737,24.0,0.9085
11.0806,2.4916,20,1,3318,764,24,39,9.7262,1.5202,1.033,0,0,0,46.3698,0.06,0.0296,0,19.3538,4,7,-1.5621,-0.3105,98.0,0.32
11.0722,2.4909,21,2,43,1587,15,44,63.3454,17.4354,0.1721,1,0,0,47.309,0.1834,0.1846,1,3.046,4,0,-1.0087,0.1021,48.0,0.3891
10.9701,2.4824,1,5,766,1001,23,85,28.5907,41.5992,0.3707,0,0,1,52.1231,0.2659,0.3415,0,205.4693,3,5,0.9123,-1.6366,95.0,0.4551
8.3149,2.2316,10,5,1194,544,18,17,27.3237,14.8356,0.2936,0,0,1,43.669,0.3529,0.1718,2,10.106,3,0,-0.4148,-0.1148,88.0,0.6886
24.027,3.22,9,6,3325,1564,9,60,141.363,16.7544,0.1688,0,1,0,6.6616,0.247,0.3484,0,86.2726,1,4,-0.9687,2.3383,39.0,0.5341
119.6372,4.7928,22,5,207,34,10,43,24.8502,35.1205,4.6281,2,0,0,3.6292,0.1556,0.2899,1,19.984,1,4,-0.3483,-0.8148,20.0,0.7895
49.8061,3.928,18,0,1037,487,16,35,632.1979,13.1489,0.0787,2,0,0,155.4072,0.1099,0.1382,0,111.502,3,0,-0.6194,-0.0958,57.0,0.8179
50.0,3.9318,10,1,3167,31,6,21,18.3896,2.7088,2.5787,1,1,0,1131.3348,0.4154,0.6796,4,474.7038,2,1,-1.2313,-1.5516,77.0,0.3411
20.086,3.0486,8,6,1318,692,19,28,15.9257,26.3128,1.1867,0,1,0,8.6748,0.359,0.3207,0,2.87,4,6,-0.1698,0.0013,38.0,0.2825
129.3179,4.87,22,1,3563,1557,12,87,51.4116,49.9935,2.4674,0,1,1,24.3207,0.3009,0.4072,0,9.9273,2,1,-0.1475,1.6056,47.0,0.6098
91.3921,4.526,11,6,2975,1808,15,54,5.2754,4.8928,14.5636,0,0,0,121.5998,0.2869,0.5457,0,4.2179,2,2,-0.8726,0.3893,23.0,0.0669
2.0127,1.1028,5,1,1317,122,44,277,16.6347,2.3985,0.1141,1,0,1,23.8581,0.493,0.3466,1,0.7839,3,5,1.8319,1.3318,25.0,0.1135
15.5442,2.806,16,6,152,1549,3,29,143.1006,78.9191,0.1079,0,0,1,38.5703,0.6166,0.1171,0,131.5117,0,2,0.6286,1.2802,99.0,0.9246
75.9234,4.3428,9,4,2052,1879,1,57,33.1945,56.8376,2.2203,0,0,1,28.6268,0.3361,0.4958,0,13.3554,1,1,1.7663,0.346,5.0,0.7004
263.1176,5.5764,17,5,2920,1301,19,77,87.7384,11.3617,2.9651,0,0,0,38.3009,0.1289,0.1057,2,3.6552,2,3,-1.0465,-0.5294,91.0,0.9485
191.174,5.2584,9,5,401,1903,7,15,26.4687,31.7919,6.9597,3,0,1,15.0445,0.2212,0.4644,1,3.7509,3,1,-1.2095,-0.6772,11.0,0.0696
9.57,2.358,19,6,2254,635,8,36,30.5112,79.566,0.3037,1,1,0,37.1791,0.2767,0.4711,1,23.1785,2,7,0.8099,1.1671,15.0,0.7602
9.1204,2.3146,17,3,1546,1009,3,23,58.6166,4.3339,0.153,0,0,0,48.4394,0.1582,0.3813,0,3.4147,3,3,-0.6895,0.6776,47.0,0.3635
117.0402,4.771,8,5,956,837,14,18,37.6837,3.6425,3.0256,0,1,0,122.9799,0.2359,0.6234,1,15.1636,0,4,0.1461,-0.4759,73.0,0.9242
310.7712,5.7423,12,4,1937,1198,5,31,19.2333,28.9357,15.3594,0,1,1,40.1326,0.1773,0.2703,2,24.3696,3,2,-0.7831,-1.7265,13.0,0.2807
34.4075,3.5669,13,6,3595,1868,12,48,13.837,22.0939,2.319,0,0,1,80.752,0.3983,0.223,0,37.7431,2,3,0.1571,1.1378,75.0,0.3746
360.6181,5.8906,19,0,1888,555,10,89,14.051,11.0135,23.9597,0,0,0,27.9854,0.7026,0.6379,2,4.9918,1,1,-0.7964,-0.4356,12.0,0.8596
14.9797,2.7713,15,4,2883,887,24,47,14.8694,47.2666,0.9439,0,0,0,6.0378,0.2238,0.2594,0,5.7321,1,1,-1.2451,1.4676,28.0,0.0462
54.7026,4.02,14,6,40,441,19,43,44.0365,17.9736,1.2146,0,1,0,27.9041,0.1975,0.1748,1,26.5053,0,7,-0.1404,-0.8156,97.0,0.3328
10.422,2.4355,10,6,1422,329,10,61,896.1125,21.3088,0.0116,0,0,1,36.3904,0.1186,0.1895,2,7.4825,4,2,0.7693,1.0097,91.0,0.3028
610.2875,6.4156,21,1,3646,636,21,8,5.6255,47.0749,92.1122,0,0,1,68.7101,0.3108,0.4824,4,5.2459,2,3,0.0472,0.2173,96.0,0.0483
162.9552,5.0996,10,1,3379,1318,22,57,22.8737,39.5213,6.8257,0,1,1,145.5865,0.3904,0.3099,0,19.0611,0,4,-0.924,1.1337,23.0,0.5404
290.7905,5.676,19,0,2556,53,5,73,143.7019,9.7428,2.0096,0,1,0,92.8032,0.1743,0.0543,0,108.8109,4,1,-0.4379,2.068,27.0,0.314
150.583,5.0211,0,5,2211,16,4,14,35.3176,3.5502,4.1463,3,1,0,1766.6153,0.3292,0.7909,3,652.4891,0,0,0.8505,0.2883,31.0,0.2805
1149.9036,7.0483,16,2,414,1616,24,57,35.9352,0.1439,31.133,3,0,0,67.7861,0.0191,0.1345,1,9.6949,4,7,0.0675,1.9903,83.0,0.9576
50.5014,3.9416,16,5,3594,1007,23,69,247.8409,93.5393,0.2029,0,1,1,38.3638,0.6896,0.6792,3,1.2446,1,2,-1.421,-0.8665,20.0,0.7594
140.0449,4.9491,16,4,2233,1841,2,40,80.6501,41.9824,1.7152,0,0,0,28.8016,0.215,0.0712,3,4.9732,0,1,-1.9311,0.1539,10.0,0.6959
814.2734,6.7035,8,3,930,1510,8,68,70.5873,37.5227,11.3746,0,1,0,1.5123,0.1391,0.5706,0,3.4771,0,0,0.3333,-1.1803,0.0,0.9808
130.8431,4.8816,14,2,2073,530,10,21,76.771,21.3979,1.6824,0,0,0,21.9198,0.0968,0.1546,0,16.148,2,1,0.1775,-0.2701,8.0,0.318
23.7821,3.2101,8,3,1752,434,3,12,112.6924,49.6366,0.2092,0,0,0,65.7385,0.7517,0.6411,0,42.4656,4,5,-0.3926,-1.0822,86.0,0.8422
13.3071,2.6608,10,0,3644,1166,4,22,30.7938,13.6897,0.4185,0,0,0,20.9728,0.2641,0.0371,0,19.2844,0,1,-0.5721,1.8618,63.0,0.5652
9.824,2.3818,14,5,3337,1732,7,46,174.7383,85.0721,0.0559,1,0,0,113.2601,0.2181,0.3546,0,3.2165,0,4,-0.9369,0.3195,82.0,0.0293
66.3263,4.2096,8,1,1348,1156,12,57,61.3425,14.9441,1.0639,1,0,0,53.5908,0.479,0.142,1,87.7083,1,3,-1.9752,-0.4741,71.0,0.0297
8.241,2.2236,21,3,361,578,19,70,139.093,19.5156,0.0588,0,0,0,69.8777,0.1925,0.2258,2,66.0353,2,3,-1.4919,0.4842,82.0,0.0659
31.8776,3.4928,10,0,3568,1290,19,48,19.3821,52.2807,1.564,0,0,0,10.0543,0.129,0.5271,1,24.8893,0,3,-0.2374,0.2366,14.0,0.81
37.6547,3.6547,18,6,1868,1679,9,4,12.5206,7.8399,2.785,0,0,1,22.887,0.2451,0.0264,0,20.0463,0,4,0.1941,-1.2266,14.0,0.4379
1.7869,1.0249,12,4,2820,1234,14,4,169.2607,15.0738,0.0105,0,0,0,155.9947,0.2516,0.3979,1,33.3197,3,0,-1.792,0.0678,50.0,0.4554
1.2794,0.8239,19,5,1830,1566,10,65,9.4776,11.616,0.1221,0,0,1,61.2621,0.1654,0.4079,0,32.0233,2,1,-0.7665,-2.2951,87.0,0.5169
24.1152,3.2235,19,3,2240,879,21,35,13.83,1.471,1.6261,0,0,1,11.4255,0.2524,0.1676,2,20.4356,2,4,-0.0211,-0.6235,45.0,0.5879
231.073,5.4471,14,2,1065,1747,3,11,70.1989,4.7677,3.2455,0,0,0,122.2785,0.3908,0.3695,0,22.2976,0,3,-1.6571,-0.8447,94.0,0.2662
6.2913,1.9867,14,0,1952,1230,19,28,455.924,13.454,0.0138,0,0,0,5.8465,0.0864,0.2022,1,1.0179,4,1,0.1069,0.2985,64.0,0.7995
2655.0134,7.8846,15,4,44,1962,11,74,36.4751,40.3138,70.8474,0,0,1,8.76,0.0868,0.0819,0,50.0801,0,3,0.5945,-0.951,13.0,0.1111
81.4387,4.4121,15,5,3505,620,23,70,17.506,1.3578,4.4007,0,0,0,9.0537,0.2754,0.3651,1,4.0885,3,3,-1.1534,0.7665,71.0,0.9909
76.3535,4.3484,21,4,1294,38,2,24,8.5808,4.8648,7.9694,0,0,0,0.1148,0.1173,0.6832,0,87.1642,1,3,-1.3546,0.131,40.0,0.2916
30.7862,3.459,18,6,2335,674,19,57,7.1089,8.6926,3.7966,0,0,1,54.1253,0.0668,0.4504,0,36.309,0,5,1.3642,-0.3697,86.0,0.3582
89.1172,4.5011,12,6,1408,1496,5,21,49.8933,4.5573,1.7511,0,0,1,59.2034,0.1192,0.0465,1,56.3433,2,7,-0.9187,-0.9405,53.0,0.4135
63.6646,4.1692,17,0,825,1602,8,66,18.5854,29.4672,3.2506,0,0,0,40.8359,0.1549,0.1061,0,54.9213,1,6,-0.4644,-0.5149,64.0,0.2993
27.8147,3.3609,21,4,2251,1407,4,79,511.384,3.9804,0.0543,0,1,1,32.6201,0.1058,0.2267,1,28.0313,3,7,-0.2738,0.1823,65.0,0.4229
61.8896,4.1414,9,2,910,1723,6,83,43.1316,33.385,1.4024,0,1,0,43.8626,0.5301,0.1794,0,49.5012,1,7,0.1367,-0.8561,60.0,0.5841
9.3042,2.3326,9,2,1378,802,19,55,30.973,11.9108,0.291,0,0,0,192.3988,0.0503,0.1027,3,3.841,2,1,-0.5812,-1.4721,35.0,0.1375
399.7047,5.9932,15,2,1197,98,6,9,77.7301,2.4805,5.0769,1,0,0,43.155,0.4752,0.4495,1,539.6283,3,5,-0.5301,-0.9464,73.0,0.3502
14.5075,2.7413,6,5,2907,1952,2,25,52.3442,22.712,0.272,0,0,0,7.4192,0.204,0.0633,1,31.2326,4,3,1.6364,1.5085,17.0,0.858
9.384,2.3403,15,0,1009,30,7,62,14.4156,20.7757,0.6087,0,0,0,2.272,0.3553,0.0173,0,11.4744,4,7,-0.1327,2.6657,27.0,0.3287
25.2171,3.2664,20,0,1680,398,18,38,6.4199,17.0291,3.3986,1,0,0,2.5723,0.7007,0.1254,1,0.5144,1,7,0.2406,0.9711,55.0,0.655
33.8592,3.5513,19,3,2464,1848,7,3,14.0146,116.3104,2.2551,0,0,0,79.6892,0.5319,0.2524,1,3.5348,1,2,-0.6934,0.4935,68.0,0.1704
29.7369,3.4255,8,6,1767,650,15,29,31.6084,18.7863,0.9119,0,0,0,182.7922,0.0331,0.448,3,62.7343,4,4,0.0759,-0.1135,55.0,0.0636
27.2938,3.3426,21,6,1893,959,23,63,18.6227,2.0524,1.3909,1,0,0,63.7634,0.4272,0.2321,3,18.389,4,4,0.4395,0.6442,76.0,0.9518
2.9258,1.3676,21,3,3589,587,18,29,2.5299,4.6208,0.8289,0,0,0,9.5436,0.4165,0.7237,0,14.871,2,3,-1.3974,-0.1931,8.0,0.1914
15.9357,2.8294,4,4,2733,604,19,42,13.0797,85.0802,1.1318,0,0,1,52.7361,0.2351,0.4155,1,53.7397,2,2,1.3221,-0.0314,52.0,0.4828
48.5748,3.9035,10,4,2222,59,8,84,92.8462,75.0817,0.5176,0,0,0,54.5625,0.0488,0.3589,0,0.6733,3,0,-1.3752,0.7602,24.0,0.8546
29.896,3.4306,21,2,349,375,12,50,30.2703,16.9135,0.9561,0,0,1,43.5322,0.0363,0.1459,1,12.5917,4,7,-1.2252,0.0333,66.0,0.1373
127.134,4.8531,8,3,601,1463,19,70,206.3913,9.6298,0.613,3,1,0,6.9288,0.2621,0.204,2,1.7796,0,1,0.5017,0.2006,17.0,0.4036
83.5495,4.4373,11,0,586,642,22,16,187.6423,37.8616,0.4429,0,0,1,1.9163,0.0815,0.2997,0,6.2083,3,3,0.316,0.678,11.0,0.2592
12.3221,2.5894,20,2,924,971,18,86,80.4867,0.2488,0.1512,0,1,0,20.9226,0.6342,0.0387,0,35.7684,0,1,0.3123,-1.2513,80.0,0.891
79.2524,4.3852,8,0,1426,1,10,54,55.1428,7.4263,1.4116,0,0,0,74.0444,0.0203,0.0156,4,21.2725,4,5,0.6354,-0.5696,45.0,0.3775
14.5896,2.7466,10,3,286,1501,23,67,38.6058,58.3931,0.3684,1,0,0,26.2096,0.2614,0.2322,0,8.6548,3,4,1.6281,-1.1642,8.0,0.1546
19.3616,3.0137,18,0,3302,1407,4,2,73.1784,4.4859,0.261,0,1,0,53.9677,0.0473,0.3155,0,58.104,2,5,0.9965,-0.0189,72.0,0.915
37.509,3.6509,14,5,513,272,11,63,15.8423,45.7763,2.2271,0,1,0,88.2702,0.2692,0.087,0,1.4606,0,7,0.694,-0.7155,85.0,0.6976
288.245,5.6673,14,4,1227,291,3,14,46.7021,4.3407,6.0426,0,1,0,12.3593,0.0343,0.243,3,52.2909,4,4,-0.9955,-0.7729,36.0,0.3244
90.6024,4.5175,12,0,1434,1044,2,75,28.3676,9.918,3.0851,1,0,1,59.4256,0.1561,0.1494,0,9.8349,1,0,1.5525,0.8164,62.0,0.1256
236.0726,5.4684,15,0,1398,954,18,81,24.9822,37.9824,9.086,0,0,0,9.1861,0.2412,0.0233,2,25.6635,2,2,1.0672,-0.4344,37.0,0.8099
8.7561,2.2779,11,2,896,42,21,86,187.8279,58.5858,0.0464,1,1,0,24.3191,0.4421,0.2445,0,4.2293,4,2,0.7268,-1.9068,35.0,0.238
17.8893,2.9386,5,2,20,226,74,91,4.3728,2.17,3.3296,1,1,0,74.413,0.5167,0.3766,2,0.2164,1,6,1.2771,0.1171,52.0,0.1947
13.1341,2.6486,19,2,956,25,95,291,133.5412,6.6636,0.0976,2,0,1,58.6233,0.5286,0.2182,2,0.2385,1,7,-0.545,-0.0151,46.0,0.6624
24.828,3.2515,10,2,2606,1249,15,33,834.5133,42.9305,0.0297,0,0,1,60.826,0.2736,0.1414,1,7.788,1,3,-1.0581,-0.7111,59.0,0.9372
57.951,4.0767,9,0,1801,1346,18,24,38.2376,71.5915,1.4769,0,0,1,6.9453,0.1483,0.5183,0,76.9295,2,6,0.7426,-0.386,2.0,0.5295
33.2023,3.5323,11,5,1561,1126,14,43,31.4274,31.3952,1.0239,0,0,0,26.1946,0.0175,0.2276,2,1.6076,2,4,1.5695,-0.6066,80.0,0.2324
8.0507,2.2028,9,0,2438,1520,7,47,7.692,3.4624,0.9262,2,0,0,13.114,0.1561,0.3327,3,3.2846,3,1,-1.1837,-0.8439,91.0,0.9469
191.8964,5.2622,8,5,146,1032,6,14,145.4901,46.2194,1.31,0,0,0,39.751,0.2531,0.6453,2,24.2053,1,5,0.4443,-1.1084,83.0,0.5303
68.7608,4.2451,20,5,1524,1759,3,18,20.12,4.1415,3.2557,0,0,0,12.1955,0.506,0.1313,1,12.9382,2,0,0.9589,0.5777,84.0,0.1102
262.744,5.575,9,0,1669,870,8,47,23.8794,3.2965,10.5607,2,0,0,72.8936,0.2588,0.2665,1,16.1354,1,0,2.328,1.0757,5.0,0.4944
11.1047,2.4936,16,0,386,484,16,74,448.0871,40.5735,0.0247,0,0,0,5.256,0.1805,0.4951,1,10.6996,3,7,0.8155,1.8454,22.0,0.2472
2094.8407,7.6477,11,1,2851,1731,23,45,57.5799,64.7937,35.7604,0,0,0,4.0563,0.4533,0.2322,0,30.7246,0,5,-0.9962,0.6541,62.0,0.2405
354.9354,5.8747,14,1,22,7,6,10,304.0024,40.4471,1.1637,1,1,0,70.7916,0.3629,0.3818,3,49.2833,4,6,0.1253,-0.5491,96.0,0.2799
186.6964,5.2348,12,5,316,908,21,12,11.7977,4.515,14.5883,0,0,0,2.0605,0.4795,0.3346,1,35.0416,2,0,-0.0184,-1.407,96.0,0.4787
37.3023,3.6455,18,1,644,1661,14,53,10.4114,0.6868,3.2689,0,0,0,38.618,0.3727,0.0056,1,16.1055,4,5,-0.9292,0.8798,49.0,0.0787
159.5487,5.0786,10,3,1586,653,14,26,6.9047,88.909,20.1839,0,0,0,113.2041,0.0171,0.28,0,36.8009,3,5,-0.0447,0.668,71.0,0.0596
85.3101,4.4579,19,6,1278,980,7,84,5.9239,69.422,12.3211,0,0,0,54.9329,0.0887,0.489,1,15.2893,0,1,0.2992,1.0631,62.0,0.7648
13.9651,2.7057,12,6,3220,1447,22,40,12.2336,15.4026,1.0553,0,0,0,39.0781,0.5785,0.111,1,14.9097,3,4,-0.4848,-0.5134,49.0,0.7048
88.7699,4.4972,18,3,870,1802,8,83,20.977,26.9415,4.0392,0,0,0,57.5751,0.29,0.3539,2,20.6121,2,0,2.3719,-0.4357,83.0,0.3529
67.0475,4.2202,18,3,1747,1540,6,44,26.4697,7.1615,2.4408,2,0,0,31.4608,0.4218,0.4491,0,45.2687,3,3,-0.0298,-0.2067,94.0,0.3214
70.4647,4.2692,8,1,820,23,1,72,181.809,3.4568,0.3855,0,0,1,23.7927,0.175,0.1114,1,39.7103,3,7,0.7747,-2.0287,57.0,0.9653
15.2603,2.7887,18,4,936,1450,5,68,27.2683,13.4015,0.5398,0,0,0,57.1579,0.3712,0.4627,1,6.2949,2,2,-0.8428,-0.5283,50.0,0.8856
4.2134,1.6512,9,6,2745,1792,8,16,28.0364,15.919,0.1451,0,1,0,27.6245,0.0399,0.2819,0,34.0639,4,1,-1.0071,-0.3498,77.0,0.7345
270.7468,5.6049,10,5,2798,1820,1,64,11.3364,11.0106,21.947,2,0,0,41.6448,0.2502,0.2349,0,1.2972,3,2,-1.5787,1.4414,9.0,0.2878
458.9448,6.1311,19,2,2822,431,14,46,102.487,6.9953,4.4348,1,0,0,16.3899,0.2022,0.4013,1,59.9823,4,0,0.9479,1.9705,54.0,0.76
278.0214,5.6313,11,2,1945,1642,21,2,1062.7451,18.6944,0.2614,0,0,1,16.3335,0.0777,0.4258,0,28.9135,4,5,0.8668,-0.3378,6.0,0.9077
11.6253,2.5357,21,5,25,353,107,202,16.7232,2.9614,0.6559,2,1,0,172.8866,0.2961,0.5569,1,0.1078,3,7,-1.8044,-0.6697,83.0,0.7066
10.6399,2.4544,20,3,2249,1125,4,31,37.4038,14.9627,0.2771,2,0,0,6.7744,0.199,0.1114,1,5.0368,2,0,0.4979,-0.2809,77.0,0.0529
423.9487,6.052,16,1,27,28,2,7,300.9743,85.0269,1.4039,1,1,1,66.8363,0.3681,0.444,2,15.0927,2,3,0.6784,0.9445,52.0,0.701
13.8737,2.6996,8,3,3356,266,24,50,48.8304,10.3037,0.2784,0,0,0,61.7674,0.0453,0.0204,1,21.743,3,2,-0.115,0.0983,74.0,0.5895
49.7948,3.9278,11,0,1819,1704,23,67,18.737,16.5209,2.5229,0,1,1,34.3497,0.3192,0.0064,2,35.0195,1,4,1.5084,-0.1308,29.0,0.0864
30.7338,3.4574,11,6,2088,678,17,83,47.592,15.8786,0.6325,2,0,0,14.6393,0.0121,0.2517,1,19.9293,0,4,1.3572,0.0587,53.0,0.1919
4.2282,1.6541,13,5,1362,777,9,61,8.1072,54.4433,0.4643,0,0,0,24.2933,0.0516,0.4036,0,2.7945,4,0,0.7106,-1.0996,79.0,0.273
373.0204,5.9243,22,1,2024,20,21,73,61.9969,113.8563,5.9213,0,0,0,1.8338,0.135,0.2543,1,6.8606,3,2,-0.5408,0.117,13.0,0.8183
1.0,0.6931,6,2,3223,892,5,4,168.946,73.0238,0.0059,0,0,0,58.7262,0.4483,0.1197,1,15.3299,4,1,-2.3763,-0.7485,38.0,0.6332
557.3929,6.3251,9,4,356,507,23,18,46.6677,23.2457,11.6933,0,0,0,206.6655,0.1275,0.5771,2,42.5688,4,3,-1.7527,0.1957,89.0,0.2022
53.0883,3.9906,11,6,3255,1461,17,36,219.6609,25.5853,0.2406,0,0,1,77.106,0.1177,0.4487,1,9.1309,1,5,-0.4967,0.0014,42.0,0.2023
36.7951,3.6322,10,6,3128,1022,12,30,281.4851,34.4873,0.1303,0,0,0,114.9781,0.012,0.0393,2,26.8361,2,0,-0.472,-0.3942,62.0,0.2965
242.6639,5.4958,20,0,130,522,21,71,41.785,1.7341,5.6717,0,0,1,29.6023,0.0882,0.2022,2,14.182,2,4,0.4677,-1.0119,99.0,0.8407
235.0593,5.4641,15,0,671,649,13,9,90.2662,0.7208,2.5755,2,0,1,2.2956,0.2029,0.2167,3,37.7888,0,3,-0.4921,-0.2139,97.0,0.5375
1.2154,0.7954,13,2,981,382,80,137,39.7765,1.291,0.0298,2,1,0,9.8015,0.8865,0.3119,2,1.4936,0,5,-0.1596,-0.3117,71.0,0.7971
79.9589,4.3939,20,1,3074,1465,13,72,83.2186,23.8852,0.9494,0,1,0,48.1501,0.2952,0.4426,1,27.094,4,7,-0.9124,-2.3086,40.0,0.4789
50.7349,3.9461,8,4,173,1373,23,9,19.5546,21.1083,2.4683,0,0,0,8.0158,0.0348,0.1699,0,7.041,3,7,0.4176,0.6715,5.0,0.3052
84.9403,4.4537,12,1,2294,599,6,28,36.6963,47.3111,2.2533,0,0,1,21.0389,0.204,0.5395,1,22.4357,0,7,0.6784,2.1277,24.0,0.1329
914.418,6.8194,22,5,1963,127,4,33,42.4795,21.7896,21.031,1,1,1,3457.6017,0.4521,0.2786,3,19.5693,3,5,-1.4384,1.4659,46.0,0.6842
67.0465,4.2202,16,4,3530,896,20,72,24.5256,91.4847,2.6266,0,1,0,19.2344,0.3097,0.1812,0,29.4669,2,7,-1.2882,0.7343,92.0,0.8763
31.6696,3.4864,20,4,3512,26,2,5,11.5561,44.9191,2.5223,0,1,0,9.5199,0.5083,0.0573,4,3.4884,3,4,-0.4163,0.5398,63.0,0.148
147.2974,4.9992,15,6,874,1494,24,65,97.2807,39.1015,1.4987,0,0,1,32.2555,0.0713,0.264,0,5.4347,3,7,-0.0684,-2.396,81.0,0.1415
137.1924,4.9286,20,5,1100,1833,9,44,156.6072,5.5058,0.8705,2,0,0,40.2714,0.4288,0.254,3,1.7804,2,0,0.6426,0.1681,92.0,0.2755
1.0,0.6931,10,4,1205,1945,5,35,44.3107,12.885,0.0221,0,0,0,59.9028,0.0836,0.0096,2,39.8319,0,1,0.5785,0.9143,13.0,0.1441
546.7338,6.3058,20,1,1082,357,8,7,45.0803,120.1816,11.8648,3,0,0,3944.363,0.1465,0.5297,2,76.2533,3,7,0.9102,0.8267,42.0,0.8567
1.3147,0.8393,7,2,353,1667,11,39,30.5065,34.8397,0.0417,0,0,0,42.592,0.5848,0.1188,0,117.3514,0,5,0.5334,-0.8618,48.0,0.7794
23.6815,3.2061,16,2,2447,63,4,86,344.1859,3.9645,0.0686,0,0,0,137.7025,0.1972,0.1243,0,0.593,4,2,-0.5484,-0.2019,58.0,0.5791
3.2786,1.4536,12,1,1791,1264,18,49,26.4639,0.6515,0.1194,1,0,0,34.9735,0.3588,0.3567,1,12.222,4,0,-1.1208,0.3793,53.0,0.2262
41.1595,3.7415,9,2,2466,449,20,81,220.84,6.5489,0.1855,1,0,0,70.4154,0.2358,0.4135,0,4.5909,1,0,-0.168,-0.5308,21.0,0.1581
34.4699,3.5687,10,5,494,518,18,9,228.7548,1.5557,0.15,0,0,1,52.4238,0.1446,0.6924,1,10.3102,3,1,-0.7204,1.1131,91.0,0.4955
283.9521,5.6523,14,2,1829,834,16,70,39.3684,89.561,7.034,0,1,0,43.0909,0.0284,0.4612,4,3.6052,2,4,0.3388,-1.7083,32.0,0.3625
77.6219,4.3646,10,1,889,1104,18,53,44.2904,10.6502,1.7139,1,0,0,22.0697,0.4336,0.1787,0,22.8777,3,1,2.2662,0.1043,14.0,0.2693
354.0095,5.8721,13,1,40,42,1,8,163.7901,2.456,2.1482,2,1,1,23.0444,0.512,0.4515,3,5.6729,2,5,-0.452,-0.1102,22.0,0.1908
4.9732,1.7873,9,1,2546,1728,22,25,59.9634,61.0643,0.0816,3,0,0,102.577,0.2003,0.6083,1,7.6762,1,3,-1.244,-0.0521,56.0,0.1563
12.1437,2.5759,16,5,2588,1860,6,33,29.8582,59.8768,0.3935,0,0,0,44.7976,0.2123,0.4681,0,68.947,2,7,0.2281,0.504,71.0,0.6974
163.7056,5.1042,13,1,2169,935,17,59,5.1189,11.5268,26.7539,0,1,0,28.2889,0.4875,0.0441,1,34.974,2,3,0.06,1.5312,17.0,0.6918
15.4971,2.8032,19,0,3122,298,8,21,19.2391,14.2261,0.7657,0,0,0,14.296,0.0554,0.4765,0,67.0109,2,0,0.5851,-1.4863,50.0,0.311
71.5682,4.2845,14,0,2048,894,1,81,1.0,2.8511,35.7841,0,0,0,94.1402,0.4433,0.1884,2,19.113,0,7,-0.9495,-0.6829,63.0,0.4724
40.6658,3.7297,10,4,1563,440,7,45,36.2822,0.4572,1.0908,3,0,0,8.2446,0.5982,0.2553,1,11.2154,4,7,-0.4056,-0.6213,38.0,0.9688
281.0495,5.6421,13,6,3490,1459,4,30,22.0043,4.4587,12.2173,3,1,0,120.1919,0.2245,0.2082,2,11.8287,0,5,0.3119,-1.4258,43.0,0.53
79.0021,4.3821,17,5,746,145,19,49,5.7447,9.5624,11.7131,1,0,0,57.9847,0.225,0.4901,1,0.8482,1,1,-0.3389,0.6291,75.0,0.7786
29.1255,3.4054,11,0,1593,1422,1,80,121.6816,16.5432,0.2374,0,0,0,11.9021,0.1576,0.1394,0,11.1103,4,7,-0.3642,0.5705,62.0,0.9289
21.1114,3.0961,10,5,1993,148,12,88,146.588,61.2731,0.143,0,1,1,55.4875,0.0416,0.2624,1,6.1572,4,0,1.4936,0.1691,45.0,0.9609
112.889,4.7352,9,2,651,1875,22,47,5.9241,2.5406,16.3038,0,0,1,82.4231,0.6029,0.0889,0,52.5947,2,5,0.4128,0.3957,41.0,0.963
3.031,1.394,9,5,1238,324,20,79,1.257,125.7675,1.3429,0,0,0,12.7713,0.1513,0.3833,0,18.0286,2,7,1.478,2.6324,85.0,0.9022
185.2414,5.227,17,1,2588,1503,12,19,7.2061,36.0285,22.5737,0,1,0,21.1256,0.0624,0.3247,0,55.0831,4,0,-0.5103,-1.2461,32.0,0.9718
293.2533,5.6844,11,3,1152,614,13,7,61.0982,22.3283,4.7224,0,0,0,17.6721,0.2271,0.5409,0,44.0727,1,1,-0.0982,0.5888,87.0,0.9726
46.4511,3.8597,11,6,1804,1087,9,82,83.5032,5.657,0.5497,0,0,1,26.6315,0.3801,0.1496,2,28.7491,4,2,0.6135,1.0349,74.0,0.5472
43.3885,3.793,19,0,3283,204,6,77,45.289,10.978,0.9373,0,1,0,14.7191,0.5298,0.1113,3,28.7718,2,3,0.1623,-0.298,37.0,0.9274
7.8794,2.1837,8,5,222,862,11,81,18.564,23.5439,0.4027,0,0,0,10.8192,0.3856,0.2657,0,3.5976,4,6,-0.599,0.6354,53.0,0.7527
